sector_id,gouvernorat,gov_type,zone_type,lat,lon,population,nb_menages,taille_menage,surface_km2,densite_pop,nb_food_poi,nb_bennes_org,dist_centre,zone_coeff,nb_chiens,risk_class
SID_0007,Sidi Bouzid,rural,residential,35.09424,9.47514,9737,2879,3.38,0.654,14878.8,5,21,0.091,1.0,1064,2
SID_0008,Sidi Bouzid,rural,residential,35.00028,9.50997,15728,4360,3.61,0.803,19596.1,6,23,0.387,1.0,1933,2
SID_0009,Sidi Bouzid,rural,residential,35.09816,9.45752,15133,4589,3.3,1.221,12389.1,5,22,0.412,1.0,1671,2
SID_0010,Sidi Bouzid,rural,residential,35.027,9.52197,9404,3096,3.04,4.893,1922.0,5,8,0.178,1.0,880,1
SID_0011,Sidi Bouzid,rural,periphery,35.10856,9.54079,4468,1400,3.19,1.577,2832.8,2,8,0.716,0.8,306,1
SID_0012,Sidi Bouzid,rural,residential,34.91706,9.49055,8910,3328,2.68,2.879,3094.5,5,14,0.475,1.0,669,1
SID_0013,Sidi Bouzid,rural,periphery,35.01022,9.47985,8334,2294,3.63,2.127,3918.3,3,17,0.311,0.8,507,1
SID_0014,Sidi Bouzid,rural,residential,34.98065,9.54965,21366,5743,3.72,0.469,45554.9,6,31,0.269,1.0,2209,2
SID_0015,Sidi Bouzid,rural,periphery,35.04706,9.53509,9669,2938,3.29,2.812,3438.5,1,18,0.819,0.8,700,1
SID_0016,Sidi Bouzid,rural,residential,35.06138,9.50305,10741,3170,3.39,0.393,27342.1,5,19,0.352,1.0,1070,1
SID_0017,Sidi Bouzid,rural,residential,35.05408,9.43828,6025,1976,3.05,2.48,2429.5,3,14,0.509,1.0,582,1
SID_0018,Sidi Bouzid,rural,mixed,35.04034,9.39419,8568,2371,3.61,4.604,1860.9,13,6,0.558,1.3,724,1
SID_0019,Sidi Bouzid,rural,residential,35.03151,9.53619,10875,2661,4.09,3.448,3154.2,4,11,0.48,1.0,1165,2
SID_0020,Sidi Bouzid,rural,periphery,35.08782,9.52945,13041,3574,3.65,1.883,6926.0,2,17,0.577,0.8,973,1
SID_0021,Sidi Bouzid,rural,periphery,34.94819,9.51356,8971,2557,3.51,0.949,9452.4,2,7,0.788,0.8,471,1
SID_0022,Sidi Bouzid,rural,residential,34.97631,9.53273,10913,3434,3.18,6.69,1631.1,3,13,0.856,1.0,886,1
SID_0023,Sidi Bouzid,rural,periphery,35.13088,9.48199,16587,5372,3.09,3.659,4533.6,1,18,0.87,0.8,985,1
SID_0024,Sidi Bouzid,rural,residential,35.08878,9.37417,13134,3761,3.49,4.927,2665.7,1,16,0.281,1.0,1122,1
SID_0025,Sidi Bouzid,rural,park,35.02142,9.5227,9645,2756,3.5,1.761,5477.7,1,14,0.635,0.9,749,1
SID_0026,Sidi Bouzid,rural,residential,35.1027,9.47044,5390,1397,3.86,3.297,1634.7,5,5,0.807,1.0,549,2
SID_0027,Sidi Bouzid,rural,periphery,35.10555,9.53067,7361,1993,3.69,4.941,1489.9,1,6,0.507,0.8,526,1
SID_0028,Sidi Bouzid,rural,residential,35.00064,9.44268,9813,2311,4.25,1.774,5530.6,4,11,0.133,1.0,1018,2
SID_0029,Sidi Bouzid,rural,residential,35.07221,9.49173,6904,1941,3.56,0.516,13377.8,4,5,0.553,1.0,859,2
SID_0030,Sidi Bouzid,rural,residential,34.98142,9.48579,4917,1626,3.02,1.077,4567.2,0,9,0.755,1.0,410,1
SID_0031,Sidi Bouzid,rural,residential,35.0073,9.48146,4513,1469,3.07,2.26,1997.0,0,6,0.254,1.0,372,1
SID_0032,Sidi Bouzid,rural,residential,35.01866,9.50097,4618,1358,3.4,3.064,1507.0,5,8,0.164,1.0,443,1
SID_0033,Sidi Bouzid,rural,residential,34.97306,9.39724,4255,1052,4.04,0.49,8690.3,4,4,0.195,1.0,358,1
SID_0034,Sidi Bouzid,rural,residential,34.97368,9.55865,15780,4385,3.6,2.849,5538.1,1,25,0.352,1.0,1095,1
SID_0035,Sidi Bouzid,rural,residential,34.98584,9.46878,4194,1079,3.88,0.798,5258.5,7,5,0.322,1.0,363,1
SID_0036,Sidi Bouzid,rural,residential,35.04636,9.50899,6260,1375,4.55,4.553,1374.8,4,7,0.951,1.0,528,1
SID_0037,Sidi Bouzid,rural,mixed,35.01757,9.51451,10139,2444,4.15,5.508,1840.8,8,13,0.607,1.3,1135,2
SID_0038,Sidi Bouzid,rural,residential,34.99963,9.42877,12687,3057,4.15,2.561,4953.7,4,17,0.423,1.0,1033,1
SID_0039,Sidi Bouzid,rural,residential,34.94004,9.46543,20072,5374,3.73,1.198,16756.6,6,26,0.432,1.0,1808,1
SID_0040,Sidi Bouzid,rural,park,35.01126,9.50823,7666,2546,3.01,1.512,5070.6,2,9,0.822,0.9,598,1
SID_0041,Sidi Bouzid,rural,periphery,35.03419,9.53182,17467,4429,3.94,14.306,1220.9,2,28,0.507,0.8,1163,1
SID_0042,Sidi Bouzid,rural,periphery,35.03414,9.51214,13508,4428,3.05,2.11,6403.1,2,23,0.326,0.8,969,1
SID_0043,Sidi Bouzid,rural,residential,35.07219,9.50773,5859,1653,3.54,1.292,4536.3,7,11,0.753,1.0,591,2
SID_0044,Sidi Bouzid,rural,periphery,34.99249,9.4755,4903,1792,2.73,3.666,1337.6,1,5,0.282,0.8,345,1
SID_0045,Sidi Bouzid,rural,mixed,35.06055,9.45115,14946,4190,3.57,4.853,3079.9,17,19,0.679,1.3,2022,2
SID_0046,Sidi Bouzid,rural,residential,35.0924,9.51109,8700,1979,4.4,0.236,36900.3,5,11,0.353,1.0,883,2
SID_0047,Sidi Bouzid,rural,residential,34.92923,9.46967,11277,3123,3.61,0.409,27579.6,5,13,0.551,1.0,1451,2
SID_0048,Sidi Bouzid,rural,residential,35.14029,9.54562,11959,3255,3.67,0.744,16083.0,4,14,0.197,1.0,876,1
SID_0049,Sidi Bouzid,rural,residential,34.9913,9.40435,7265,2142,3.39,0.891,8153.0,8,6,0.7,1.0,646,1
GAB_0000,Gabes,mixed,park,33.89994,10.15587,4861,1819,2.67,0.424,11453.5,3,6,0.507,0.9,546,2
GAB_0001,Gabes,mixed,periphery,33.91426,10.14019,10757,2945,3.65,0.992,10839.2,2,16,0.11,0.8,874,1
GAB_0002,Gabes,mixed,residential,33.88296,10.09059,1728,385,4.49,1.525,1132.8,5,2,0.08,1.0,184,2
GAB_0003,Gabes,mixed,park,33.86617,10.1677,19787,5689,3.48,2.939,6733.1,0,29,0.386,0.9,1378,1
GAB_0004,Gabes,mixed,residential,33.78255,10.1448,5812,1217,4.77,1.305,4454.9,6,7,0.664,1.0,602,2
GAB_0005,Gabes,mixed,residential,33.89247,10.07272,7758,2457,3.16,0.386,20115.1,7,5,0.767,1.0,871,2
GAB_0006,Gabes,mixed,residential,33.93074,10.19594,9861,3287,3.0,1.753,5626.5,6,13,0.669,1.0,850,1
GAB_0007,Gabes,mixed,park,33.86902,10.11739,4323,1190,3.63,2.059,2100.0,2,8,0.551,0.9,395,1
GAB_0008,Gabes,mixed,mixed,33.82641,10.07848,3905,1051,3.71,0.266,14696.2,11,4,0.587,1.3,638,2
GAB_0009,Gabes,mixed,residential,33.84261,10.05881,16639,5252,3.17,1.784,9324.9,6,18,0.423,1.0,1375,1
GAB_0010,Gabes,mixed,commercial,33.98702,10.08474,8246,2966,2.78,1.624,5076.7,21,10,0.29,1.6,591,1
GAB_0011,Gabes,mixed,commercial,33.89771,10.15512,7459,3302,2.26,9.354,797.4,25,14,0.544,1.6,926,2
GAB_0012,Gabes,mixed,park,33.89363,10.02582,6420,1692,3.79,0.89,7217.5,1,6,0.038,0.9,560,1
GAB_0013,Gabes,mixed,residential,33.86582,10.12003,21854,5178,4.22,2.261,9666.9,4,27,0.653,1.0,1865,1
GAB_0014,Gabes,mixed,residential,33.85562,9.97249,26483,7975,3.32,4.111,6442.1,3,35,0.338,1.0,2304,1
GAB_0015,Gabes,mixed,park,33.90027,10.11956,1572,393,4.0,5.316,295.7,2,4,0.767,0.9,104,1
GAB_0016,Gabes,mixed,residential,33.78458,10.06106,3709,1156,3.21,0.808,4587.9,4,10,0.452,1.0,318,1
GAB_0017,Gabes,mixed,residential,33.90979,10.08362,7076,3007,2.35,1.356,5218.6,4,9,0.661,1.0,605,1
GAB_0018,Gabes,mixed,residential,33.88765,10.11836,2996,950,3.15,2.556,1172.1,7,5,0.933,1.0,268,1
GAB_0019,Gabes,mixed,park,33.7619,10.05906,11785,3816,3.09,4.937,2387.0,3,17,0.359,0.9,868,1
GAB_0020,Gabes,mixed,commercial,33.83324,10.10874,16799,7796,2.15,2.673,6284.5,36,22,0.297,1.6,2244,2
GAB_0021,Gabes,mixed,residential,33.81846,10.08941,15709,3957,3.97,0.642,24482.2,6,16,0.686,1.0,1868,2
GAB_0022,Gabes,mixed,periphery,33.82846,10.0865,15923,4283,3.72,1.087,14646.5,0,20,0.812,0.8,1769,2
GAB_0023,Gabes,mixed,mixed,33.91314,10.08281,4597,1185,3.88,0.258,17788.6,11,7,0.485,1.3,628,2
GAB_0024,Gabes,mixed,periphery,33.93201,10.08283,8841,2752,3.21,3.205,2758.7,1,14,0.618,0.8,619,1
GAB_0025,Gabes,mixed,periphery,33.92136,10.14471,4561,1426,3.2,1.477,3087.2,2,8,0.948,0.8,263,1
GAB_0026,Gabes,mixed,commercial,33.83934,10.06458,3491,793,4.4,1.717,2032.6,19,6,0.239,1.6,871,2
GAB_0027,Gabes,mixed,mixed,33.86647,10.14106,11533,2909,3.96,1.482,7782.3,11,15,0.58,1.3,1031,1
GAB_0028,Gabes,mixed,residential,33.92699,10.06198,5638,1242,4.54,1.093,5160.0,8,8,0.858,1.0,467,1
GAB_0029,Gabes,mixed,periphery,33.91952,10.08896,12455,3889,3.2,0.558,22329.7,1,18,0.594,0.8,846,1
GAB_0030,Gabes,mixed,mixed,33.85372,10.10805,4949,1661,2.98,0.76,6511.9,14,7,0.35,1.3,630,2
GAB_0031,Gabes,mixed,park,33.85156,10.03921,7475,1999,3.74,1.462,5113.3,1,6,0.77,0.9,577,1
GAB_0032,Gabes,mixed,periphery,33.96027,10.12544,11900,3782,3.15,1.224,9722.0,2,11,0.625,0.8,781,1
GAB_0033,Gabes,mixed,mixed,33.83216,10.12341,9667,2395,4.04,0.714,13532.3,11,6,0.75,1.3,1567,2
GAB_0034,Gabes,mixed,residential,33.79748,10.11555,3408,953,3.58,0.779,4373.3,8,7,0.729,1.0,379,2
GAB_0035,Gabes,mixed,park,33.86786,10.13073,5291,1343,3.94,4.273,1238.3,1,5,0.653,0.9,448,1
GAB_0036,Gabes,mixed,commercial,33.88909,10.04056,6569,1724,3.81,4.504,1458.5,19,6,0.611,1.6,817,2
GAB_0037,Gabes,mixed,residential,33.91674,10.15563,6955,1862,3.73,4.375,1589.7,0,10,0.362,1.0,559,1
GAB_0038,Gabes,mixed,residential,33.8901,10.09164,9490,2691,3.53,2.85,3329.4,4,13,0.113,1.0,981,2
GAB_0039,Gabes,mixed,periphery,33.79483,10.20233,3453,1059,3.26,0.35,9858.5,2,5,0.371,0.8,303,1
GAB_0040,Gabes,mixed,periphery,33.86297,10.04826,11882,3684,3.22,1.483,8009.7,2,13,0.522,0.8,814,1
GAB_0041,Gabes,mixed,commercial,33.9655,10.13475,9100,2253,4.04,0.964,9444.0,29,18,0.538,1.6,1144,2
GAB_0042,Gabes,mixed,mixed,33.88636,10.15918,24378,6939,3.51,3.067,7948.4,9,42,0.718,1.3,4017,2
GAB_0043,Gabes,mixed,residential,33.89385,10.15113,6853,1757,3.9,1.752,3911.1,6,5,0.325,1.0,732,2
GAB_0044,Gabes,mixed,mixed,33.8668,10.04191,8043,2753,2.92,2.445,3289.2,11,10,0.419,1.3,915,2
GAB_0045,Gabes,mixed,residential,33.91554,10.09303,6781,2010,3.37,5.763,1176.7,4,8,0.515,1.0,640,1
GAB_0046,Gabes,mixed,residential,33.96346,10.01358,3423,881,3.88,4.113,832.3,3,4,0.463,1.0,266,1
GAB_0047,Gabes,mixed,park,33.86531,10.13225,7472,1990,3.75,1.734,4309.6,2,13,0.414,0.9,662,1
GAB_0048,Gabes,mixed,residential,33.91914,10.0375,5009,1027,4.88,6.902,725.7,4,3,0.634,1.0,342,1
GAB_0049,Gabes,mixed,residential,33.94567,10.0965,5009,1335,3.75,17.267,290.1,3,8,0.305,1.0,366,1
MED_0000,Medenine,mixed,mixed,33.40734,10.50256,9149,4128,2.22,2.386,3833.7,16,20,0.851,1.3,712,1
MED_0001,Medenine,mixed,park,33.30514,10.49876,5159,1191,4.33,1.3,3967.3,0,9,0.436,0.9,426,1
MED_0002,Medenine,mixed,periphery,33.31035,10.48551,8560,2703,3.17,2.828,3026.9,1,6,0.415,0.8,615,1
MED_0003,Medenine,mixed,commercial,33.33905,10.47767,6970,2150,3.24,0.802,8690.8,29,9,0.109,1.6,999,2
MED_0004,Medenine,mixed,residential,33.37019,10.56597,7477,3297,2.27,1.117,6695.5,6,20,0.777,1.0,653,1
MED_0005,Medenine,mixed,commercial,33.40546,10.45408,7844,1969,3.98,2.049,3828.5,37,11,0.401,1.6,1053,2
MED_0006,Medenine,mixed,commercial,33.41821,10.49882,15854,4576,3.46,0.394,40267.5,26,23,0.785,1.6,2333,2
MED_0007,Medenine,mixed,periphery,33.35531,10.44634,5203,1643,3.17,0.962,5406.6,3,3,0.267,0.8,325,1
MED_0008,Medenine,mixed,periphery,33.33871,10.61074,13757,5042,2.73,1.867,7367.1,4,18,0.871,0.8,948,1
MED_0009,Medenine,mixed,mixed,33.3599,10.55344,19039,5132,3.71,1.978,9626.5,12,23,0.106,1.3,2015,2
MED_0010,Medenine,mixed,residential,33.40625,10.49746,5037,1226,4.11,2.923,1723.0,3,9,0.387,1.0,376,1
MED_0011,Medenine,mixed,commercial,33.34558,10.52278,15786,4190,3.77,1.798,8778.7,19,26,0.638,1.6,2559,2
MED_0012,Medenine,mixed,periphery,33.36282,10.44418,4709,1171,4.02,0.484,9730.4,0,8,0.497,0.8,374,1
MED_0013,Medenine,mixed,park,33.28109,10.51752,12146,3185,3.81,3.478,3491.9,1,18,0.446,0.9,988,1
MED_0014,Medenine,mixed,residential,33.34092,10.46244,11564,3064,3.77,3.281,3524.5,3,12,0.248,1.0,1173,2
MED_0015,Medenine,mixed,periphery,33.37051,10.50882,12568,3335,3.77,10.296,1220.6,3,12,0.608,0.8,731,1
MED_0016,Medenine,mixed,periphery,33.3365,10.51775,5268,1351,3.9,0.816,6458.1,2,8,0.711,0.8,390,1
MED_0017,Medenine,mixed,residential,33.28742,10.44214,10458,2910,3.59,1.975,5294.6,4,9,0.905,1.0,1133,2
MED_0018,Medenine,mixed,periphery,33.41521,10.42558,15577,5624,2.77,1.204,12940.8,1,29,0.268,0.8,1466,1
MED_0019,Medenine,mixed,mixed,33.43941,10.52032,15042,4610,3.26,2.751,5467.4,9,16,0.193,1.3,1827,2
MED_0020,Medenine,mixed,residential,33.41959,10.54957,9971,3031,3.29,0.537,18578.9,8,12,0.675,1.0,810,1
MED_0021,Medenine,mixed,residential,33.3826,10.49701,9534,2760,3.45,1.381,6902.9,1,14,0.666,1.0,974,2
MED_0022,Medenine,mixed,mixed,33.27101,10.5158,5826,1536,3.79,6.58,885.4,8,3,0.839,1.3,861,2
MED_0023,Medenine,mixed,residential,33.35844,10.51649,15109,4271,3.54,5.209,2900.5,2,18,0.878,1.0,1372,1
MED_0024,Medenine,mixed,residential,33.32858,10.52283,7192,1884,3.82,4.89,1470.8,3,8,0.762,1.0,647,1
MED_0025,Medenine,mixed,mixed,33.34396,10.51422,5723,1485,3.85,0.508,11262.3,12,4,0.307,1.3,909,2
MED_0026,Medenine,mixed,park,33.35526,10.52167,5915,1642,3.6,1.29,4585.8,2,5,0.535,0.9,450,1
MED_0027,Medenine,mixed,residential,33.41592,10.51852,7934,3307,2.4,2.334,3399.2,6,8,0.564,1.0,623,1
MED_0028,Medenine,mixed,park,33.3979,10.5337,16586,5375,3.09,2.765,5999.1,4,15,0.124,0.9,1103,1
MED_0029,Medenine,mixed,residential,33.31308,10.52253,6456,2395,2.69,0.559,11540.6,2,8,0.741,1.0,680,2
MED_0030,Medenine,mixed,residential,33.37653,10.46824,13372,3923,3.41,0.571,23435.8,7,12,0.6,1.0,1212,1
MED_0031,Medenine,mixed,mixed,33.32676,10.4711,16892,4606,3.67,0.723,23371.1,10,25,0.535,1.3,2602,2
MED_0032,Medenine,mixed,residential,33.28554,10.52687,4600,1824,2.52,0.706,6519.3,7,9,0.715,1.0,426,1
MED_0033,Medenine,mixed,park,33.32167,10.52684,15479,4405,3.51,1.714,9028.7,1,16,0.787,0.9,1000,1
MED_0034,Medenine,mixed,mixed,33.40694,10.4422,4225,1093,3.87,1.874,2255.1,13,7,0.713,1.3,406,1
MED_0035,Medenine,mixed,residential,33.3636,10.58527,3589,1112,3.23,1.313,2733.8,6,3,0.421,1.0,420,2
MED_0036,Medenine,mixed,residential,33.36082,10.53852,4626,1301,3.55,1.961,2359.5,5,4,0.361,1.0,390,1
MED_0037,Medenine,mixed,residential,33.3272,10.4533,15476,3918,3.95,2.374,6518.3,1,13,0.28,1.0,1195,1
MED_0038,Medenine,mixed,mixed,33.28628,10.51145,14347,4196,3.42,1.511,9492.7,17,16,0.878,1.3,1536,2
MED_0039,Medenine,mixed,commercial,33.4182,10.52288,3761,1079,3.48,3.43,1096.7,33,7,0.747,1.6,719,2
MED_0040,Medenine,mixed,residential,33.34337,10.51428,19520,6299,3.1,0.546,35726.6,2,25,0.426,1.0,1903,1
MED_0041,Medenine,mixed,periphery,33.4093,10.51614,10648,2798,3.81,3.336,3191.7,0,16,0.568,0.8,739,1
MED_0042,Medenine,mixed,residential,33.3,10.48004,8509,2235,3.81,1.172,7262.4,2,14,0.441,1.0,1036,2
MED_0043,Medenine,mixed,residential,33.40961,10.49985,10761,3552,3.03,1.832,5873.9,3,17,0.504,1.0,873,1
MED_0044,Medenine,mixed,periphery,33.33166,10.48381,9383,2137,4.39,0.419,22418.7,1,12,0.061,0.8,704,1
MED_0045,Medenine,mixed,periphery,33.36661,10.47026,19689,6219,3.17,1.396,14106.1,1,17,0.481,0.8,2216,2
MED_0046,Medenine,mixed,commercial,33.36194,10.55467,6426,1797,3.58,1.024,6275.7,34,3,0.525,1.6,1232,2
MED_0047,Medenine,mixed,mixed,33.37583,10.44827,11992,3135,3.82,2.16,5551.8,6,19,0.242,1.3,1087,1
MED_0048,Medenine,mixed,residential,33.38143,10.42607,9724,2924,3.32,0.526,18476.5,4,17,0.502,1.0,1040,2
MED_0049,Medenine,mixed,park,33.37912,10.45329,9961,2820,3.53,0.977,10196.5,0,14,0.761,0.9,882,1
TAT_0000,Tataouine,rural,periphery,32.98066,10.39245,3542,955,3.71,2.499,1417.5,1,6,0.758,0.8,229,1
TAT_0001,Tataouine,rural,mixed,32.96466,10.48862,1685,421,3.99,1.364,1235.2,18,1,0.653,1.3,248,2
TAT_0002,Tataouine,rural,mixed,32.79111,10.35279,2752,1080,2.55,4.067,676.7,16,2,0.268,1.3,362,2
TAT_0003,Tataouine,rural,residential,32.92209,10.53114,2515,598,4.2,0.784,3206.8,7,5,0.705,1.0,252,2
TAT_0004,Tataouine,rural,residential,32.91756,10.47325,4096,1084,3.78,2.793,1466.6,4,10,0.564,1.0,474,2
TAT_0005,Tataouine,rural,periphery,33.01247,10.38277,8137,2215,3.67,0.934,8711.5,2,8,0.362,0.8,736,1
TAT_0006,Tataouine,rural,residential,32.91985,10.40049,2142,653,3.28,1.065,2010.4,1,2,0.404,1.0,153,1
TAT_0007,Tataouine,rural,periphery,32.89402,10.37489,5987,1538,3.89,1.712,3498.1,1,12,0.52,0.8,495,1
TAT_0008,Tataouine,rural,periphery,32.92538,10.41028,3457,787,4.39,0.788,4388.1,0,7,0.237,0.8,249,1
TAT_0009,Tataouine,rural,periphery,32.94118,10.44362,3445,1183,2.91,0.511,6735.6,3,6,0.56,0.8,296,1
TAT_0010,Tataouine,rural,periphery,33.00854,10.46993,1686,415,4.06,1.227,1374.0,1,2,0.168,0.8,113,1
TAT_0011,Tataouine,rural,residential,32.9113,10.47974,3598,1086,3.31,1.954,1840.9,3,3,0.55,1.0,345,1
TAT_0012,Tataouine,rural,residential,32.96832,10.47057,3408,880,3.87,0.682,4998.2,10,3,0.606,1.0,317,1
TAT_0013,Tataouine,rural,mixed,32.83923,10.39106,4927,1349,3.65,0.579,8509.3,8,6,0.741,1.3,508,2
TAT_0014,Tataouine,rural,residential,33.00631,10.52274,5691,1448,3.93,1.095,5198.6,3,11,0.947,1.0,508,1
TAT_0015,Tataouine,rural,residential,32.91904,10.44272,3340,1099,3.04,1.418,2355.8,8,4,0.576,1.0,234,1
TAT_0016,Tataouine,rural,mixed,32.89473,10.42722,1653,446,3.7,3.333,495.9,10,2,0.321,1.3,125,1
TAT_0017,Tataouine,rural,park,32.94772,10.43396,2700,691,3.9,0.199,13576.1,3,4,0.109,0.9,319,2
TAT_0018,Tataouine,rural,residential,32.87399,10.44701,3749,932,4.02,1.169,3207.2,4,3,0.41,1.0,366,1
TAT_0019,Tataouine,rural,park,32.88833,10.37724,2805,732,3.83,1.446,1939.4,3,4,0.4,0.9,185,1
TAT_0020,Tataouine,rural,residential,33.00833,10.4504,2480,761,3.26,0.845,2933.8,7,4,0.834,1.0,195,1
TAT_0021,Tataouine,rural,periphery,32.91485,10.47997,2579,923,2.79,0.305,8459.8,1,2,0.104,0.8,189,1
TAT_0022,Tataouine,rural,residential,32.97842,10.44403,1603,637,2.51,2.391,670.5,5,2,0.913,1.0,135,1
TAT_0023,Tataouine,rural,residential,32.88067,10.39647,4763,993,4.79,1.394,3417.2,6,7,0.523,1.0,398,1
TAT_0024,Tataouine,rural,park,32.90521,10.41927,3950,1314,3.0,1.814,2177.7,3,6,0.506,0.9,335,1
TAT_0025,Tataouine,rural,residential,32.92001,10.45558,2512,605,4.15,0.726,3462.3,4,1,0.305,1.0,243,1
TAT_0026,Tataouine,rural,periphery,32.92873,10.4938,1373,360,3.81,0.692,1982.9,4,5,0.274,0.8,131,1
TAT_0027,Tataouine,rural,residential,32.88777,10.4448,2573,663,3.88,7.74,332.4,6,4,0.562,1.0,130,1
TAT_0028,Tataouine,rural,mixed,32.84841,10.55504,4231,1448,2.92,0.546,7749.9,13,3,0.349,1.3,454,2
TAT_0029,Tataouine,rural,residential,33.02881,10.41139,1382,423,3.26,1.208,1144.4,6,1,0.648,1.0,134,1
TAT_0030,Tataouine,rural,park,32.91827,10.38919,2466,699,3.53,1.652,1493.2,5,4,0.49,0.9,205,1
TAT_0031,Tataouine,rural,residential,32.88815,10.46143,5171,1522,3.4,1.718,3010.1,2,3,0.442,1.0,506,1
TAT_0032,Tataouine,rural,mixed,32.83346,10.43226,5135,1149,4.47,2.119,2422.9,12,3,0.635,1.3,590,2
TAT_0033,Tataouine,rural,residential,32.9526,10.4642,4640,1399,3.32,2.382,1947.8,6,9,0.441,1.0,420,1
TAT_0034,Tataouine,rural,residential,32.97879,10.47099,6038,2132,2.83,0.634,9516.6,7,7,0.475,1.0,583,1
TAT_0035,Tataouine,rural,residential,32.96342,10.43982,4646,1254,3.7,0.968,4799.4,5,7,0.288,1.0,513,2
TAT_0036,Tataouine,rural,residential,32.85489,10.46615,2340,857,2.73,1.369,1709.0,6,5,0.546,1.0,232,1
TAT_0037,Tataouine,rural,park,32.93515,10.47388,3131,814,3.84,3.66,855.5,2,5,0.107,0.9,320,2
TAT_0038,Tataouine,rural,periphery,32.93682,10.46875,3069,992,3.09,1.363,2252.2,2,3,0.198,0.8,265,1
TAT_0039,Tataouine,rural,periphery,32.99958,10.4529,2077,786,2.64,2.29,906.9,2,3,0.461,0.8,118,1
TAT_0040,Tataouine,rural,periphery,32.95657,10.52556,1470,418,3.52,1.426,1031.1,1,2,0.788,0.8,96,1
TAT_0041,Tataouine,rural,residential,32.93176,10.43458,2267,682,3.32,4.2,539.8,3,1,0.136,1.0,203,1
TAT_0042,Tataouine,rural,residential,32.96341,10.4243,2285,687,3.33,3.964,576.4,9,4,0.953,1.0,244,2
TAT_0043,Tataouine,rural,residential,32.89797,10.4145,3098,782,3.96,0.312,9943.6,7,5,0.483,1.0,298,1
TAT_0044,Tataouine,rural,mixed,32.89609,10.4398,1549,451,3.43,0.747,2074.2,9,2,0.263,1.3,170,2
TAT_0045,Tataouine,rural,residential,32.90084,10.57,2645,770,3.43,2.08,1271.5,2,2,0.368,1.0,263,1
TAT_0046,Tataouine,rural,residential,32.96694,10.44295,2956,1105,2.67,5.672,521.2,8,7,0.847,1.0,324,2
TAT_0047,Tataouine,rural,mixed,32.95072,10.45858,2699,1347,2.0,0.928,2908.9,15,1,0.576,1.3,349,2
TAT_0048,Tataouine,rural,periphery,32.93322,10.49447,3632,1134,3.2,5.059,717.9,3,1,0.725,0.8,180,0
TAT_0049,Tataouine,rural,residential,32.93684,10.48061,3310,979,3.38,2.584,1280.9,3,5,0.488,1.0,276,1
GAF_0000,Gafsa,mixed,mixed,34.40902,8.80474,9353,2874,3.25,3.513,2662.1,11,13,0.658,1.3,1016,2
GAF_0001,Gafsa,mixed,commercial,34.39995,8.73124,8394,1920,4.37,0.741,11323.3,27,13,0.519,1.6,1313,2
GAF_0002,Gafsa,mixed,commercial,34.47346,8.81568,5806,1563,3.71,1.921,3021.6,30,12,0.831,1.6,915,2
GAF_0003,Gafsa,mixed,residential,34.50987,8.73775,4474,1439,3.11,0.751,5954.9,2,7,0.91,1.0,417,1
GAF_0004,Gafsa,mixed,park,34.43962,8.76088,7072,1634,4.33,2.655,2663.2,2,8,0.362,0.9,538,1
GAF_0005,Gafsa,mixed,residential,34.42971,8.80322,4226,1589,2.66,1.226,3448.2,7,5,0.656,1.0,313,1
GAF_0006,Gafsa,mixed,commercial,34.43158,8.77023,8656,2109,4.1,3.393,2551.3,15,14,0.389,1.6,1448,2
GAF_0007,Gafsa,mixed,residential,34.3335,8.79051,5666,1692,3.35,1.511,3750.7,5,5,0.237,1.0,459,1
GAF_0008,Gafsa,mixed,residential,34.40564,8.75397,8472,2541,3.33,4.501,1882.3,4,8,0.569,1.0,660,1
GAF_0009,Gafsa,mixed,commercial,34.44946,8.70503,5453,1531,3.56,1.451,3757.1,30,8,0.342,1.6,712,2
GAF_0010,Gafsa,mixed,residential,34.44589,8.73601,8440,2362,3.57,1.75,4822.2,4,12,0.771,1.0,579,1
GAF_0011,Gafsa,mixed,periphery,34.47129,8.7749,3033,690,4.39,1.289,2352.2,4,4,0.311,0.8,280,1
GAF_0012,Gafsa,mixed,commercial,34.48685,8.81196,5139,1142,4.5,2.505,2051.7,21,7,0.155,1.6,625,2
GAF_0013,Gafsa,mixed,residential,34.49151,8.8045,5374,1597,3.36,0.549,9787.4,5,10,0.467,1.0,602,2
GAF_0014,Gafsa,mixed,commercial,34.46579,8.79165,1996,512,3.9,1.006,1983.3,25,1,0.411,1.6,339,2
GAF_0015,Gafsa,mixed,periphery,34.42138,8.74212,3959,998,3.96,2.19,1807.5,4,5,0.183,0.8,256,1
GAF_0016,Gafsa,mixed,residential,34.43666,8.77094,8713,2691,3.24,0.774,11258.9,4,12,0.115,1.0,1204,2
GAF_0017,Gafsa,mixed,residential,34.48416,8.7537,6498,1722,3.77,2.194,2961.6,5,7,0.417,1.0,533,1
GAF_0018,Gafsa,mixed,mixed,34.44418,8.73509,2581,615,4.2,1.523,1694.8,14,5,0.601,1.3,258,1
GAF_0019,Gafsa,mixed,mixed,34.38543,8.71991,6314,1889,3.34,5.491,1149.8,8,6,0.313,1.3,736,2
GAF_0020,Gafsa,mixed,residential,34.38483,8.87052,10582,2766,3.82,0.647,16345.7,8,10,0.691,1.0,1476,2
